Datum;Uhrzeit;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;
01.01.2025;12:01:50;0.98; 72544.51;0.98; 68790.44;0.97; 65749.44;0.85;  1682.75;0.94;  2570.51;0.74;  1155.51;0.40;   538.86;0.96;  3362.02;0.36;   468.24;0.93;  1431.86;0.98;  1458.55;0.98;  1416.23;0.91; 11097.79;0.91; 10392.16;0.92; 11349.44;0.97; 13545.08;0.97; 13846.78;0.97;  11957.7;0.91;  3604.02;0.94;   3451.3;0.92;  4636.04;0.87;  7501.33;0.79;  4841.97;0.83;    5553;0.81;  5389.06;0.79;  5167.79;0.80;  5172.09;
01.01.2025;12:01:50;0.98; 72714.46;0.97; 68591.82;0.97; 65941.06;0.85;   1669.3;0.93;  2587.11;0.74;  1159.03;0.40;   531.63;0.96;  3373.68;0.35;   461.89;0.93;  1425.54;0.98;  1459.46;0.99;   1409.7;0.90; 10839.73;0.91; 10603.98;0.93; 11409.89;0.97; 13621.35;0.97; 13839.99;0.97; 11951.15;0.90;   3731.2;0.94;    3455;0.91;  4724.81;0.87;  7583.79;0.78;  4644.23;0.83;  5578.07;0.81;  5370.69;0.79;  5170.23;0.80;  5180.31;
01.01.2025;12:01:50;0.98; 72800.94;0.97; 68599.18;0.97; 66037.06;0.85;  1663.76;0.94;  2577.89;0.75;  1152.58;0.41;   553.07;0.96;  3359.13;0.35;   465.77;0.93;  1444.04;0.98;  1458.99;0.98;  1436.05;0.91; 11010.05;0.91; 10423.41;0.92; 11090.62;0.97;  13607.9;0.97; 13853.56;0.97; 12012.63;0.90;  3777.53;0.94;  3429.49;0.91;  4853.54;0.87;   7600.7;0.79;   4866.3;0.83;  5586.38;0.81;  5405.88;0.79;  5198.76;0.80;  5201.32;
01.01.2025;12:01:50;0.98; 72706.17;0.98; 68847.26;0.97; 66196.48;0.85;  1652.71;0.93;  2580.94;0.75;  1133.09;0.40;   532.27;0.96;  3359.89;0.35;   462.38;0.93;  1429.95;0.98;  1459.67;0.98;  1433.59;0.91; 10975.48;0.91; 10432.06;0.92;   11391;0.97; 13405.53;0.97; 13888.41;0.97; 12041.06;0.90;  3791.48;0.94;  3505.84;0.91;  4768.48;0.87;  7566.23;0.79;  4778.03;0.83;  5613.92;0.81;  5408.93;0.79;  5194.31;0.80;   5193.7;
01.01.2025;12:01:50;0.98; 72837.24;0.97; 68870.95;0.97; 65701.59;0.85;  1677.56;0.94;  2577.53;0.75;  1130.47;0.40;   536.13;0.96;  3376.62;0.36;   465.42;0.93;  1431.55;0.98;  1460.51;0.98;  1412.11;0.91; 10935.32;0.91; 10530.42;0.92; 11098.66;0.97;  13439.9;0.97; 13866.84;0.97; 11961.92;0.90;  3681.81;0.94;  3390.12;0.91;    4779;0.87;  7529.93;0.78;  4691.13;0.83;  5632.96;0.81;  5417.73;0.79;   5193.4;0.80;  5208.95;
01.01.2025;12:01:50;0.98; 73106.77;0.97; 68338.54;0.97; 65748.75;0.85;  1667.22;0.93;  2586.85;0.75;  1131.78;0.40;     539;0.96;  3352.18;0.35;   462.56;0.93;   1435.7;0.98;  1458.83;0.98;  1414.94;0.91; 10960.34;0.91; 10610.89;0.92; 11106.14;0.97;  13581.3;0.97; 13870.74;0.97; 11972.45;0.91;  3662.27;0.94;  3427.78;0.92;  4695.74;0.87;  7541.22;0.79;  4706.45;0.83;  5527.53;0.81;  5463.68;0.79;  5220.53;0.81;  5238.83;
01.01.2025;12:01:50;0.98; 73399.74;0.97; 68658.08;0.97; 65542.58;0.85;  1675.41;0.94;  2572.48;0.75;  1135.66;0.40;   536.86;0.96;  3348.03;0.36;   465.08;0.93;  1429.15;0.98;  1460.05;0.98;  1417.87;0.91;  11195.2;0.90; 10247.82;0.93; 11289.22;0.97;  13566.6;0.97; 13841.17;0.97; 11929.39;0.90;  3753.29;0.93;  3486.53;0.91;  4762.54;0.87;   7454.1;0.78;  4907.72;0.83;  5605.62;0.81;  5452.12;0.79;  5216.65;0.81;  5232.62;
01.01.2025;12:01:50;0.98;  73241.9;0.97; 68386.12;0.97; 65708.67;0.85;  1693.06;0.94;  2587.25;0.75;   1148.7;0.41;    546.5;0.96;  3349.08;0.35;   457.32;0.93;  1435.63;0.98;   1459.5;0.98;  1409.91;0.91; 11045.18;0.91; 10346.03;0.92; 11146.86;0.97;   13595;0.97; 13844.41;0.97;  12039.7;0.90;  3765.79;0.93;  3496.81;0.92;  4681.36;0.87;  7381.14;0.79;   4952.7;0.83;  5629.03;0.81;  5408.02;0.79;  5190.51;0.80;  5200.17;
01.01.2025;12:01:50;0.98; 72648.43;0.98; 68620.92;0.97; 65468.47;0.85;  1678.36;0.94;  2564.88;0.74;  1147.81;0.40;   533.77;0.96;   3352.2;0.35;   455.43;0.93;  1453.88;0.98;  1460.37;0.98;  1403.12;0.90; 10815.97;0.91; 10229.22;0.92; 11259.67;0.97; 13540.57;0.97; 13809.94;0.97; 11904.15;0.91;  3741.95;0.93;  3569.45;0.92;  4707.33;0.87;   7382.9;0.78;  4641.35;0.83;  5640.71;0.81;    5429;0.79;   5191.9;0.80;  5199.99;
01.01.2025;12:01:50;0.98; 72716.42;0.97; 68372.56;0.97;  65743.3;0.85;  1654.42;0.94;  2574.51;0.74;  1143.75;0.40;   536.33;0.96;   3374.3;0.35;   462.82;0.93;  1472.35;0.98;  1460.19;0.98;  1402.05;0.90; 10848.05;0.91;  10233.9;0.92; 11104.55;0.97; 13608.32;0.97; 13829.92;0.97; 11972.16;0.91;  3724.79;0.94;  3451.92;0.92;  4739.57;0.87;  7396.85;0.79;  4805.52;0.83;  5556.11;0.81;  5431.49;0.79;  5208.29;0.80;  5213.13;
01.01.2025;12:01:50;0.98; 72601.69;0.98; 68518.83;0.97; 65774.41;0.85;  1671.37;0.94;  2569.74;0.75;  1132.99;0.40;   535.14;0.96;  3344.67;0.34;   449.43;0.93;  1418.78;0.98;  1460.14;0.98;  1411.87;0.90; 10781.86;0.91; 10239.83;0.92; 11293.11;0.97; 13546.73;0.97; 13717.56;0.97; 12001.58;0.90;  3779.48;0.94;  3491.66;0.91;  4777.07;0.87;  7457.13;0.78;  4769.81;0.83;  5520.64;0.81;  5393.74;0.79;  5178.92;0.80;  5190.93;
01.01.2025;12:01:50;0.98; 72742.12;0.97; 68525.52;0.97;  65839.3;0.85;  1664.47;0.94;  2579.06;0.75;  1135.63;0.40;   532.02;0.96;  3344.85;0.35;    460.7;0.93;  1428.82;0.98;  1462.41;0.99;  1418.59;0.90;  10537.6;0.91; 10590.29;0.92; 10966.26;0.97; 13561.23;0.97; 13787.26;0.97; 12042.89;0.90;  3817.55;0.93;  3612.26;0.91;  4845.94;0.87;  7552.22;0.78;  4799.23;0.83;  5624.81;0.81;  5393.97;0.79;  5175.98;0.80;  5183.99;
01.01.2025;12:01:50;0.98; 72549.07;0.98; 68858.84;0.97; 65839.93;0.85;  1664.54;0.94;  2571.77;0.75;  1134.71;0.40;   536.93;0.96;  3365.22;0.36;   462.73;0.93;  1420.07;0.98;  1461.27;0.98;  1419.56;0.90; 10684.35;0.91;  10329.2;0.92; 11337.87;0.97; 13511.44;0.97; 13740.23;0.97; 12042.03;0.90;  3750.23;0.94;  3457.96;0.91;  4821.06;0.87;   7456.4;0.79;  4877.56;0.83;  5656.16;0.81;   5413.4;0.79;  5202.65;0.80;  5200.13;
01.01.2025;12:01:50;0.98; 72513.19;0.97;  68526.1;0.97; 65960.89;0.85;  1648.94;0.94;  2587.57;0.76;  1136.45;0.40;   534.43;0.96;  3346.14;0.34;   447.65;0.93;   1427.5;0.98;  1459.57;0.98;   1408.7;0.90;  10761.6;0.91; 10334.53;0.92;  11204.2;0.97; 13574.72;0.97;  13783.3;0.97; 12015.39;0.91;  3640.29;0.94;  3390.64;0.91;  4754.26;0.87;  7603.98;0.78;  4757.91;0.83;  5757.08;0.81;  5402.11;0.79;  5194.64;0.80;   5197.2;
01.01.2025;12:01:50;0.98; 72383.92;0.97; 68138.36;0.97; 65651.69;0.84;  1679.56;0.94;  2567.86;0.75;  1128.35;0.40;   537.26;0.96;   3350.8;0.36;    467.1;0.93;    1427;0.98;  1459.41;0.98;  1399.42;0.90; 10973.54;0.91; 10196.63;0.93; 11359.47;0.97; 13490.73;0.97; 13824.07;0.97; 11985.22;0.91;  3644.89;0.94;  3431.67;0.92;  4688.21;0.87;   7428.2;0.79;  4821.55;0.83;  5494.32;0.81;  5394.13;0.78;  5183.59;0.80;   5192.5;
01.01.2025;12:01:50;0.97;   72567;0.97; 68409.67;0.97; 66175.25;0.85;  1665.73;0.94;  2578.43;0.75;  1161.74;0.40;   532.86;0.96;  3354.37;0.34;   448.45;0.93;  1435.53;0.98;  1459.41;0.98;  1406.19;0.90; 10994.68;0.91; 10110.98;0.92; 11008.97;0.97; 13605.25;0.97; 13850.82;0.97; 12105.99;0.90;  3812.27;0.93;  3599.64;0.91;  4716.57;0.87;  7527.01;0.79;  4803.02;0.83;  5617.76;0.81;  5387.87;0.79;  5181.35;0.80;  5184.63;
01.01.2025;12:01:51;0.98; 72510.13;0.98; 68372.43;0.97; 66025.81;0.85;  1671.95;0.94;  2575.93;0.75;  1148.07;0.40;   535.82;0.96;  3356.01;0.34;   448.57;0.93;  1434.77;0.98;  1460.44;0.98;  1403.78;0.90;   10668;0.91; 10237.37;0.93; 11344.13;0.97; 13481.99;0.97; 13842.07;0.97; 12091.86;0.90;  3720.44;0.93;  3551.32;0.91;  4799.36;0.87;  7437.23;0.78;   4653.3;0.83;  5587.16;0.81;  5372.78;0.79;  5175.24;0.80;  5167.18;
01.01.2025;12:01:51;0.98; 72677.86;0.97; 67956.77;0.97; 65851.27;0.85;  1653.68;0.94;   2566.9;0.75;  1138.53;0.41;   541.29;0.96;   3370.7;0.36;   470.21;0.93;  1430.52;0.98;  1459.41;0.98;  1410.89;0.90; 10904.48;0.91; 10178.55;0.92; 11086.22;0.97; 13469.77;0.97; 13831.59;0.97; 12030.85;0.90;  3786.74;0.93;  3518.51;0.92;  4703.26;0.87;  7466.09;0.79;   4873.1;0.83;  5409.17;0.81;  5376.25;0.79;  5155.45;0.80;  5159.51;
01.01.2025;12:01:51;0.98; 72827.18;0.98; 68182.08;0.97; 65969.87;0.85;   1676.4;0.94;  2568.85;0.75;  1163.69;0.40;     533;0.96;  3361.56;0.34;   451.85;0.93;  1426.79;0.98;  1459.81;0.98;  1416.25;0.90; 10885.19;0.91; 10127.41;0.92; 11169.65;0.97; 13558.78;0.97; 13833.29;0.97;  12016.8;0.90;  3837.29;0.94;  3529.89;0.92;  4738.42;0.87;  7465.83;0.79;  4867.27;0.83;  5374.67;0.81;  5388.63;0.79;  5182.64;0.80;  5190.48;
01.01.2025;12:01:51;0.98; 73397.37;0.97; 68914.67;0.97; 65770.68;0.87;  1639.94;0.94;  2566.64;0.75;   1146.1;0.41;   541.98;0.96;  3361.89;0.36;   472.43;0.93;  1430.74;0.98;  1458.61;0.98;  1408.01;0.91; 10734.75;0.91; 10434.68;0.92; 11058.64;0.97; 13606.48;0.97; 13837.86;0.97; 11994.73;0.89;  3988.03;0.91;  3892.56;0.90;  5243.98;0.87;  7261.92;0.79;  4799.74;0.83;  5647.87;0.81;  5382.84;0.79;  5188.99;0.80;  5192.18;
01.01.2025;12:01:51;0.97; 74045.67;0.97; 69964.78;0.97; 67209.26;0.87;  1655.87;0.95;  2562.83;0.79;  1122.84;0.39;   532.15;0.96;  3365.53;0.36;    471.3;0.93;  1424.92;0.98;  1459.57;0.99;  1432.02;0.91; 10990.87;0.91; 10316.36;0.92; 11086.65;0.97; 13639.89;0.97;  13951.7;0.97; 12032.16;0.86;  4731.72;0.89;  4081.39;0.89;  5584.07;0.87;   7520.3;0.79;  4983.99;0.83;  5890.53;0.81;  5392.94;0.79;  5188.31;0.80;  5184.97;
01.01.2025;12:01:51;0.97; 74379.65;0.97; 70221.69;0.97; 68068.86;0.88;  1675.75;0.96;  2567.68;0.80;  1151.17;0.41;   547.51;0.96;   3363.9;0.34;   454.12;0.93;  1430.16;0.98;  1459.48;0.98;  1423.65;0.91;   11167;0.91;  10555.4;0.92; 10953.46;0.97; 13531.46;0.97; 13749.63;0.97; 11992.26;0.85;  5220.77;0.87;  4676.98;0.88;  6261.13;0.87;  7645.98;0.78;   4658.1;0.83;    5567;0.81;  5381.76;0.79;  5182.38;0.80;   5180.5;
01.01.2025;12:01:51;0.97; 75414.59;0.97; 70414.48;0.97; 67861.03;0.89;  1660.81;0.96;  2566.92;0.81;  1106.04;0.41;   551.33;0.96;  3367.95;0.36;   471.25;0.93;    1429;0.98;  1460.78;0.98;  1418.32;0.90; 10704.83;0.91;  10502.6;0.93; 11175.96;0.97; 13564.24;0.97; 13830.26;0.97; 12078.34;0.85;  5226.59;0.85;  5175.04;0.87;  6331.38;0.87;  7456.06;0.79;  5026.03;0.83;  5741.48;0.81;  5377.46;0.79;  5165.56;0.80;  5172.74;
01.01.2025;12:01:51;0.97; 75422.73;0.97; 70846.04;0.97;  68392.2;0.90;  1664.37;0.96;  2583.27;0.82;  1124.59;0.39;   531.34;0.96;  3368.38;0.34;   454.81;0.93;  1426.72;0.98;  1461.09;0.99;  1427.32;0.91; 10910.65;0.91; 10346.58;0.93; 11235.96;0.97; 13626.26;0.97; 13797.72;0.97; 11955.04;0.84;  5537.84;0.84;   5470.7;0.87;  6393.89;0.87;   7669.1;0.79;   4806.5;0.83;  5611.76;0.81;  5363.29;0.79;  5152.95;0.80;   5167.9;
01.01.2025;12:01:51;0.97; 75153.25;0.97; 71323.85;0.97; 68485.42;0.89;  1682.96;0.96;  2564.93;0.82;  1137.36;0.41;   549.38;0.96;  3366.55;0.34;    452.5;0.93;  1433.32;0.98;  1459.66;0.98;  1426.13;0.90; 10755.31;0.91; 10545.91;0.92; 11119.74;0.97; 13510.39;0.97; 13847.46;0.97; 11966.72;0.84;   5554.7;0.85;  5298.95;0.87;  6810.03;0.87;  7468.52;0.78;  4699.94;0.83;  5589.58;0.81;   5386.5;0.79;  5178.67;0.80;  5167.73;
01.01.2025;12:01:51;0.97; 75199.02;0.97; 71157.48;0.97; 68343.53;0.90;  1640.66;0.96;   2534.3;0.83;  1112.33;0.41;   549.53;0.96;  3361.71;0.35;   464.45;0.93;  1437.94;0.98;  1460.32;0.98;  1427.87;0.91; 10854.63;0.91; 10504.79;0.92; 11235.26;0.97; 13541.33;0.97; 13809.97;0.97; 11957.65;0.83;  5696.78;0.84;  5392.81;0.87;  6560.53;0.87;  7286.49;0.79;  4970.48;0.83;  5582.32;0.81;  5403.27;0.79;  5185.85;0.80;  5180.96;
01.01.2025;12:01:51;0.97; 74682.87;0.97; 70904.28;0.97; 68017.91;0.90;  1637.99;0.96;  2547.72;0.82;  1103.86;0.39;   528.53;0.96;  3368.05;0.34;   452.58;0.93;  1423.86;0.98;  1459.34;0.98;  1421.96;0.90; 10695.13;0.91; 10621.84;0.93; 11433.46;0.97; 13569.43;0.97; 13886.39;0.97; 12006.25;0.84;  5478.48;0.85;  5097.45;0.88;  6271.86;0.87;  7413.28;0.79;  4776.82;0.83;  5567.88;0.81;  5400.59;0.79;  5176.37;0.80;  5181.32;
01.01.2025;12:01:51;0.97;   74817;0.97; 70881.81;0.97; 67905.56;0.90;   1631.5;0.96;  2556.16;0.81;  1117.22;0.41;   546.38;0.96;  3367.63;0.35;   461.23;0.93;  1421.81;0.98;  1460.31;0.98;  1426.88;0.91; 11033.62;0.91; 10366.33;0.93; 11334.17;0.97; 13579.85;0.97; 13925.51;0.97; 11910.67;0.85;  5184.06;0.85;  5088.11;0.87;  6370.56;0.87;  7478.37;0.79;  4814.65;0.83;  5565.65;0.81;  5381.32;0.79;   5181.5;0.80;  5180.56;
01.01.2025;12:01:51;0.97; 74485.86;0.97;  70597.3;0.97; 67892.41;0.89;  1632.65;0.96;  2551.07;0.82;   1094.5;0.39;    525.3;0.96;  3358.85;0.35;   459.43;0.93;  1445.29;0.98;  1460.29;0.98;  1427.85;0.90; 10789.12;0.91; 10403.01;0.93; 11395.41;0.97;   13533;0.97; 13935.97;0.97; 12000.56;0.84;  5374.17;0.86;  4883.65;0.88;  6072.84;0.87;  7437.74;0.78;  4741.81;0.83;  5561.94;0.81;   5409.5;0.79;  5200.56;0.80;  5181.69;
01.01.2025;12:01:51;0.97; 74421.84;0.97; 70871.88;0.97; 67891.04;0.89;  1627.68;0.96;   2550.6;0.81;  1126.99;0.41;   545.06;0.96;  3369.31;0.35;   455.14;0.93;  1427.18;0.98;  1459.55;0.98;  1430.79;0.90; 10859.22;0.91; 10414.95;0.93; 11407.79;0.97; 13540.29;0.97; 13893.24;0.97; 11940.58;0.84;   5350.2;0.86;  4946.71;0.88;  6159.63;0.87;  7466.37;0.79;  4735.64;0.83;  5628.13;0.81;  5385.92;0.79;  5181.36;0.80;  5148.83;
01.01.2025;12:01:51;0.97; 74524.12;0.97; 70596.03;0.97; 67679.68;0.89;  1656.94;0.95;  2574.42;0.80;  1129.86;0.41;   551.29;0.96;   3354.4;0.35;    457.7;0.93;  1460.93;0.98;  1459.46;0.98;  1429.55;0.91; 11060.77;0.91; 10434.78;0.92; 11161.39;0.97; 13489.82;0.97; 13948.48;0.97; 12022.74;0.85;  4944.16;0.86;  4939.52;0.88;  6087.68;0.87;   7526.1;0.79;  4833.87;0.83;  5566.08;0.81;  5358.79;0.78;  5160.64;0.80;   5148.2;
01.01.2025;12:01:51;0.97;  74510.1;0.97; 70324.36;0.97; 67519.79;0.89;  1660.64;0.95;  2570.84;0.80;  1121.18;0.40;   526.69;0.96;  3370.99;0.35;   458.93;0.93;  1442.88;0.98;  1459.69;0.98;  1413.63;0.91; 10997.03;0.91; 10444.56;0.92; 11231.13;0.97; 13492.58;0.97; 13812.27;0.97; 12063.28;0.86;   4919.9;0.86;  5004.57;0.88;  5997.16;0.87;  7500.48;0.79;   4748.6;0.83;  5578.29;0.81;  5377.16;0.78;  5159.45;0.80;  5146.76;
01.01.2025;12:01:51;0.97; 74228.27;0.97; 70654.33;0.97;  67307.3;0.87;  1686.86;0.96;  2572.46;0.80;  1135.54;0.41;   545.52;0.96;   3372.8;0.35;   458.45;0.93;  1425.07;0.98;  1458.45;0.98;  1413.34;0.91; 10990.84;0.91; 10479.86;0.93; 11447.07;0.97; 13548.71;0.97;  13867.3;0.97; 11955.86;0.85;  4952.53;0.86;  4724.78;0.88;  6035.77;0.87;  7476.32;0.78;  4680.06;0.83;  5601.73;0.81;  5373.25;0.79;  5164.27;0.80;  5141.62;
01.01.2025;12:01:51;0.97; 74742.08;0.97; 70917.11;0.97; 68137.56;0.89;  1657.16;0.96;  2558.95;0.80;  1132.88;0.41;   546.23;0.96;  3353.97;0.35;    457.1;0.93;  1444.59;0.98;  1459.43;0.98;  1408.93;0.91; 10990.78;0.91; 10540.39;0.92; 11245.73;0.97; 13442.47;0.97; 13825.38;0.97; 11988.66;0.85;  5041.03;0.85;  5164.83;0.88;  6079.08;0.87;   7618.5;0.79;  4944.56;0.83;  5766.59;0.81;  5379.71;0.78;  5159.39;0.80;  5164.35;
01.01.2025;12:01:51;0.97; 75060.58;0.97;  70701.3;0.97; 67611.13;0.89;  1651.45;0.96;    2567;0.80;  1116.15;0.41;   550.87;0.96;  3373.05;0.36;    464.4;0.93;  1483.18;0.98;  1460.79;0.98;  1413.66;0.90; 10865.68;0.91; 10575.09;0.93; 11324.26;0.97; 13632.83;0.97; 13820.37;0.97; 12032.91;0.85;  5068.83;0.86;  4915.08;0.88;   6104.3;0.87;  7338.47;0.79;  4872.93;0.83;  5656.27;0.81;  5385.23;0.79;  5178.08;0.80;  5150.28;
01.01.2025;12:01:51;0.98; 74385.94;0.97; 70985.21;0.97; 67556.99;0.89;  1646.99;0.96;  2566.81;0.80;  1141.69;0.41;   545.81;0.96;  3375.94;0.35;   457.34;0.93;  1444.32;0.98;  1460.08;0.98;  1417.77;0.91; 11177.98;0.91; 10340.71;0.92;  11392.2;0.97; 13629.66;0.97; 13936.59;0.97; 11974.22;0.85;   5058.2;0.86;  4824.69;0.88;  6298.86;0.87;  7238.47;0.78;  4549.58;0.83;  5575.23;0.81;  5384.15;0.79;   5192.9;0.80;  5156.77;
01.01.2025;12:01:51;0.98;  74404.2;0.97; 70559.65;0.97; 67367.77;0.88;  1660.85;0.96;   2562.3;0.80;  1130.14;0.40;   537.94;0.96;   3372.3;0.36;   466.92;0.93;  1457.93;0.98;  1459.32;0.98;  1418.67;0.91; 10814.87;0.91; 10750.22;0.92; 10952.92;0.97;  13490.3;0.97; 13803.54;0.97;  11963.8;0.85;  5058.72;0.87;   4788.4;0.88;  6274.82;0.87;  7429.75;0.79;  4806.25;0.83;  5502.26;0.81;  5377.19;0.79;  5180.92;0.80;  5170.99;
01.01.2025;12:01:51;0.97;  74443.7;0.97; 70464.05;0.97; 68204.95;0.89;  1631.96;0.96;  2550.75;0.81;  1134.51;0.41;   541.55;0.96;  3368.84;0.36;    464.2;0.93;  1461.59;0.98;  1459.49;0.98;   1417.9;0.90; 10936.88;0.91; 10390.54;0.93; 11275.42;0.97; 13448.68;0.97; 13883.65;0.97; 11978.36;0.85;  5215.78;0.86;  4924.79;0.88;  6151.39;0.87;   7582.5;0.78;   4617.1;0.83;  5760.78;0.81;  5369.99;0.79;   5192.2;0.80;  5168.88;
01.01.2025;12:01:51;0.98;  75057.7;0.98; 70634.38;0.97; 67600.03;0.89;  1661.93;0.96;  2580.75;0.81;  1137.92;0.41;    545.5;0.96;  3346.57;0.35;   456.28;0.93;  1426.69;0.98;  1458.16;0.98;  1412.87;0.90; 10644.37;0.91; 10682.21;0.93; 11500.85;0.97; 13583.87;0.97;  13864.3;0.97; 11962.94;0.85;  5178.17;0.86;  4965.62;0.88;  6170.52;0.87;  7387.68;0.79;  4847.34;0.83;  5489.33;0.82;  5407.21;0.79;   5212.1;0.80;  5191.41;
01.01.2025;12:01:51;0.98; 75074.76;0.97; 70717.42;0.97; 67291.02;0.89;  1664.91;0.95;  2583.12;0.81;  1126.38;0.41;   541.94;0.96;  3368.89;0.36;   472.46;0.93;  1403.87;0.98;  1459.42;0.98;  1418.22;0.91; 10632.23;0.91; 10708.38;0.93; 11434.09;0.97; 13579.16;0.97; 13796.44;0.97; 11931.09;0.85;  5122.71;0.86;  4958.88;0.88;   6129.9;0.87;  7431.75;0.79;  4907.07;0.83;  5464.99;0.81;  5410.97;0.79;  5199.17;0.80;  5192.39;
01.01.2025;12:01:51;0.98; 74710.68;0.97; 70540.98;0.97; 67620.29;0.89;  1659.97;0.96;  2543.05;0.81;  1116.68;0.40;   541.89;0.96;   3367.2;0.34;   452.33;0.93;  1422.92;0.98;  1458.55;0.98;  1417.58;0.90; 10895.99;0.91; 10546.28;0.92; 11029.32;0.97;  13487.5;0.97; 13817.66;0.97; 11924.11;0.84;  5144.09;0.86;  4921.79;0.88;  6091.81;0.87;  7284.56;0.78;  4847.99;0.83;  5691.52;0.81;  5400.97;0.79;  5210.92;0.80;   5176.1;
01.01.2025;12:01:52;0.97; 74436.61;0.97; 70816.23;0.97; 67698.02;0.89;  1658.94;0.96;  2550.54;0.80;  1134.15;0.40;   539.51;0.96;  3353.09;0.34;   451.42;0.93;  1425.09;0.98;  1460.43;0.98;  1404.41;0.91; 10806.81;0.91; 10593.74;0.93; 11353.78;0.97; 13528.15;0.97; 13765.13;0.97; 11967.76;0.85;    5090;0.86;  4968.41;0.88;  6149.86;0.87;    7407;0.79;    4782;0.83;  5679.21;0.82;  5426.67;0.79;  5224.98;0.80;  5199.23;
01.01.2025;12:01:52;0.97; 74404.32;0.97; 70481.35;0.97; 67957.05;0.89;  1662.25;0.96;  2567.38;0.80;  1139.93;0.40;   535.67;0.96;  3365.78;0.36;   467.52;0.93;  1426.99;0.98;  1459.99;0.98;  1409.21;0.91; 11008.63;0.91; 10429.71;0.92;   11177;0.97; 13534.98;0.97; 13859.86;0.97; 12108.74;0.85;  5076.36;0.86;  4991.09;0.88;  6191.99;0.87;  7396.34;0.79;  4767.93;0.83;  5608.42;0.81;  5398.35;0.79;  5199.68;0.80;   5182.1;
01.01.2025;12:01:52;0.98; 74765.73;0.97; 70698.69;0.97; 67594.02;0.88;  1672.27;0.95;  2588.05;0.81;   1137.6;0.40;   536.42;0.96;  3364.53;0.34;    449.3;0.93;  1424.67;0.98;  1458.32;0.98;  1409.19;0.90; 10574.28;0.91; 10738.41;0.92; 10955.86;0.97; 13548.89;0.97; 13811.74;0.97;  11883.9;0.85;  5205.78;0.86;  4948.34;0.88;  6213.31;0.87;   7367.8;0.79;  4856.59;0.83;  5630.28;0.81;  5396.27;0.79;  5199.05;0.80;  5182.64;
01.01.2025;12:01:52;0.98; 74366.48;0.97; 70905.65;0.97; 67726.41;0.88;   1681.8;0.96;  2583.67;0.80;  1165.64;0.41;   540.59;0.96;  3366.12;0.36;   466.12;0.93;  1435.66;0.98;  1460.05;0.98;  1406.01;0.90; 10757.41;0.91; 10640.73;0.92; 11330.51;0.97; 13484.47;0.97; 13791.36;0.97; 11899.11;0.85;  5181.72;0.86;  4947.86;0.88;  6264.41;0.87;  7362.92;0.78;  4629.81;0.83;  5576.63;0.81;  5417.86;0.79;  5213.02;0.80;  5188.56;
01.01.2025;12:01:52;0.98; 74668.74;0.97; 70428.31;0.97; 67796.48;0.89;  1654.31;0.95;  2575.31;0.80;  1148.73;0.40;   530.31;0.96;  3367.26;0.36;   464.87;0.93;  1439.63;0.98;  1459.77;0.98;  1404.74;0.91; 11009.68;0.91;  10586.5;0.92;  11023.7;0.97; 13606.77;0.97; 13874.78;0.97; 12006.43;0.85;  5077.64;0.86;  4955.63;0.88;  6166.44;0.87;  7542.13;0.79;  4732.42;0.83;  5627.29;0.81;  5409.87;0.79;   5214.9;0.80;  5191.78;
01.01.2025;12:01:52;0.98; 74745.98;0.97; 70615.73;0.97; 67586.29;0.88;  1684.44;0.95;  2593.42;0.80;   1154.7;0.39;   526.05;0.96;  3359.39;0.34;   445.58;0.93;   1441.4;0.98;  1459.42;0.98;  1407.32;0.91; 11014.13;0.91; 10405.79;0.92; 11171.43;0.97; 13653.72;0.97; 13747.83;0.97; 12022.76;0.85;  5067.98;0.86;  4840.92;0.88;  6133.89;0.87;  7348.45;0.79;   4799.7;0.83;  5605.37;0.81;   5396.8;0.79;  5191.21;0.80;  5163.05;
01.01.2025;12:01:52;0.98; 75035.81;0.97; 70812.12;0.97;  67655.4;0.88;  1675.49;0.95;  2596.94;0.81;  1138.95;0.41;   539.66;0.96;  3366.74;0.36;   462.82;0.93;  1460.19;0.98;  1460.22;0.99;  1404.18;0.91; 10739.17;0.91; 10760.34;0.93; 11398.88;0.97; 13657.51;0.97; 13783.76;0.97; 12041.73;0.84;   5217.5;0.86;  4935.88;0.88;  6205.29;0.87;  7438.41;0.79;  4790.76;0.83;  5574.57;0.81;  5400.25;0.79;  5187.88;0.80;   5173.9;
